name,districtid,state_id
Edappadi,655,31
Sankari,655,31
Salem,655,31
Yercaud,655,31
Vazhapadi,655,31
Attur,655,31
Gangavalli,655,31
Tiruchengode,650,31
Rasipuram,650,31
Namakkal,650,31
Paramathi-Velur,650,31
Sathyamangalam,643,31
Bhavani,643,31
Gobichettipalayam,643,31
Perundurai,643,31
Erode,643,31
Panthalur,651,31
Gudalur,651,31
Udhagamandalam,651,31
Kotagiri,651,31
Coonoor,651,31
Kundah,651,31
Palani,642,31
Oddanchatram,642,31
Vedasandur,642,31
Natham,642,31
Dindigul,642,31
Attur,642,31
Kodaikanal,642,31
Nilakkottai,642,31
Aravakurichi,646,31
Karur,646,31
Krishnarayapuram,646,31
Kulithalai,646,31
Kadavur,646,31
Thottiyam,660,31
Musiri,660,31
Thuraiyur,660,31
Manachanallur,660,31
Lalgudi,660,31
Srirangam,660,31
Tiruchirappalli,660,31
Thiruverumbur,660,31
Manapparai,660,31
Veppanthattai,652,31
Perambalur,652,31
Kunnam,652,31
Sendurai,637,31
Udayarpalayam,637,31
Ariyalur,637,31
Panruti,640,31
Cuddalore,640,31
Kurinjipadi,640,31
Chidambaram,640,31
Kattumannarkoil,640,31
Virudhachalam,640,31
Tittakudi,640,31
Sirkali,649,31
Mayiladuthurai,649,31
Kuthalam,649,31
Tharangambadi,649,31
Nagapattinam,649,31
Kilvelur,649,31
Thirukkuvalai,649,31
Vedaranyam,649,31
Valangaiman,665,31
Kodavasal,665,31
Nannilam,665,31
Thiruvarur,665,31
Needamangalam,665,31
Mannargudi,665,31
Thiruthuraipoondi,665,31
Thiruvidaimarudur,657,31
Kumbakonam,657,31
Papanasam,657,31
Thiruvaiyaru,657,31
Thanjavur,657,31
Orathanadu,657,31
Pattukkottai,657,31
Peravurani,657,31
Iluppur,653,31
Kulathur,653,31
Gandarvakkottai,653,31
Pudukkottai,653,31
Thirumayam,653,31
Ponnamaravathi,653,31
Alangudi,653,31
Karambakudi,653,31
Aranthangi,653,31
Manamelkudi,653,31
Avudayarkoil,653,31
Tirupathur,656,31
Karaikkudi,656,31
Devakottai,656,31
Sivaganga,656,31
Manamadurai,656,31
Ilayangudi,656,31
Melur,648,31
Madurai North,648,31
Vadipatti,648,31
Usilampatti,648,31
Peraiyur,648,31
Thirumangalam,648,31
Madurai South,648,31
Bodinayakanur,658,31
Periyakulam,658,31
Theni,658,31
Uthamapalayam,658,31
Andipatti,658,31
Rajapalayam,668,31
Srivilliputhur,668,31
Sivakasi,668,31
Virudhunagar,668,31
Kariapatti,668,31
Tiruchuli,668,31
Aruppukkottai,668,31
Sattur,668,31
Tiruvadanai,654,31
Paramakudi,654,31
Mudukulathur,654,31
Kamuthi,654,31
Kadaladi,654,31
Ramanathapuram,654,31
Rameswaram,654,31
Kovilpatti,659,31
Ettayapuram,659,31
Vilathikulam,659,31
Ottapidaram,659,31
Thoothukkudi,659,31
Srivaikuntam,659,31
Tiruchendur,659,31
Sathankulam,659,31
Sivagiri,661,31
Sankarankoil,661,31
Veerakeralamputhur,661,31
Tenkasi,661,31
Shenkottai,661,31
Alangulam,661,31
Tirunelveli,661,31
Palayamkottai,661,31
Ambasamudram,661,31
Nanguneri,661,31
Radhapuram,661,31
Vilavancode,645,31
Kalkulam,645,31
Thovala,645,31
Agastheeswaram,645,31
Palakkodu,641,31
Harur,641,31
Pappireddipatti,641,31
Dharmapuri,641,31
Pennagaram,641,31
Hosur,647,31
Krishnagiri,647,31
Denkanikottai,647,31
Pochampalli,647,31
Uthangarai,647,31
Mettupalayam,639,31
Sulur,639,31
Coimbatore North,639,31
Coimbatore South,639,31
Pollachi,639,31
Valparai,639,31
Kangeyam,662,31
Dharapuram,662,31
Avanashi,662,31
Tiruppur,662,31
Palladam,662,31
Udumalaipettai,662,31
Madathukulam,662,31
Yanam Taluk,672,27
Puducherry Taluk,671,27
Ozhukarai Taluk,671,27
Villianur Taluk,671,27
Bahour Taluk,671,27
Mahe Taluk,670,27
Karaikal Taluk,669,27
Thirunallar Taluk,669,27
Car Nicobar,673,1
Nancowry,673,1
Great Nicobar,673,1
Diglipur,674,1
Mayabunder,674,1
Rangat,674,1
Ferrargunj,675,1
Port Blair,675,1
Little Andaman,675,1
